Index,ISIN,Name,Issuance_Date,Maturity_Date,Term,TTM,Volume,Peril_Type,Peril_Types,Peril_Type_Dummy,Peril_Region,Peril_Regions,Peril_Region_Dummy,NA_EQ,NA_Hurricane,NA_Winterstorm,NA_Windstorm,JP_EQ,JP_Hurricane,JP_Winterstorm,JP_Windstorm,EU_EQ,EU_Winterstorm,EU_Windstorm,AUS_EQ,AUS_Hurricane,LA_EQ,LA_Hurricane,Trigger_Type,Trigger_Type_Dummy,Rating,Rating_Dummy,Rating_Grade,Rating_Grade_Dummy,EL,Spread_Primary,Spread_Secondary,Price_Primary,Price_Secondary,Ref_Date
1297,XS0553736637,Calypso 2010-1 A,2010-10-29,2014-10-01,47.11,15.12,383.54,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB,2.0,NIG,0.0,100.0,350.0,400.0,100.0,100.4,2013-06-28
1298,XS0553736637,Calypso 2010-1 A,2010-10-29,2014-10-01,47.11,12.03,383.54,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB,2.0,NIG,0.0,100.0,350.0,400.0,100.0,99.64,2013-09-30
1299,XS0553736637,Calypso 2010-1 A,2010-10-29,2014-10-01,47.11,9.01,383.54,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB,2.0,NIG,0.0,100.0,350.0,400.0,100.0,99.98,2013-12-31
1300,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,36.36,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,100.15,2011-12-30
1301,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,33.37,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,98.96,2012-03-30
1302,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,30.38,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,99.76,2012-06-29
1303,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,27.39,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,99.26,2012-09-28
1304,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,24.3,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,101.3,2012-12-31
1305,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,18.41,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,101.21,2013-06-28
1306,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,15.32,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,100.52,2013-09-30
1307,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,12.3,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,101.92,2013-12-31
1308,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,6.35,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,100.84,2014-06-30
1309,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,3.32,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,99.82,2014-09-30
1310,XS0690927057,Calypso 2011-1 A,2011-10-20,2015-01-09,38.7,0.3,248.04,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,200.0,150.0,400.0,100.0,100.0,2014-12-31
1311,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,36.33,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.87,2013-12-31
1312,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,30.38,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.86,2014-06-30
1313,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,27.35,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,102.0,2014-09-30
1314,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,24.33,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,101.72,2014-12-31
1315,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,21.37,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,101.63,2015-03-31
1316,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,18.38,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,101.03,2015-06-30
1317,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,15.35,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.38,2015-09-30
1318,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,12.33,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.74,2015-12-31
1319,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,9.34,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.92,2016-03-31
1320,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,6.35,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,100.25,2016-06-30
1321,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,3.32,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,99.52,2016-09-30
1322,XS0976109917,Calypso Capital II A,2013-10-15,2017-01-09,38.86,0.33,250.19,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,BB-,2.0,NIG,0.0,100.0,150.0,300.0,100.0,99.99,2016-12-30
1323,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,48.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,100.0,150.0,300.0,100.0,100.93,2013-12-31
1324,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,42.35,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,100.0,150.0,300.0,100.0,101.56,2014-06-30
1325,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,39.32,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,100.0,150.0,300.0,100.0,102.32,2014-09-30
1326,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,36.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,100.0,150.0,300.0,100.0,102.56,2014-12-31
1327,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,33.34,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,103.08,2015-03-31
1328,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,30.35,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,102.23,2015-06-30
1329,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,27.32,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,101.75,2015-09-30
1330,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,24.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,102.28,2015-12-31
1331,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,21.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,103.08,2016-03-31
1332,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,18.31,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,102.21,2016-06-30
1333,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,15.29,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,101.2,2016-09-30
1334,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,12.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,101.62,2016-12-30
1335,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,9.3,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,101.2,2017-03-31
1336,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,6.31,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,100.34,2017-06-30
1337,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,3.32,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,99.69,2017-09-29
1338,XS0976121888,Calypso Capital II B,2013-10-15,2018-01-08,50.83,0.33,223.15,Wind,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B+,1.0,NIG,0.0,200.0,150.0,400.0,100.0,100.0,2017-12-29
1339,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,71.02,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,161.0,50.0,425.00000000000006,100.0,99.6,2019-03-29
1340,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,68.02,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,161.0,50.0,425.00000000000006,100.0,98.53,2019-06-28
1341,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,64.93,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,161.0,50.0,425.0,100.0,99.41,2019-09-30
1342,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,61.91,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,161.0,50.0,425.0,100.0,98.1,2019-12-31
1343,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,58.92,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,160.0,50.0,424.0,100.0,97.06,2020-03-31
1344,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,55.92,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,160.0,50.0,424.0,100.0,98.64,2020-06-30
1345,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,52.9,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,160.0,50.0,424.0,100.0,100.93,2020-09-30
1346,US13947LAA08,Cape Lookout 2019-1 A,2019-02-19,2025-02-25,72.26,49.88,450.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,160.0,50.0,424.0,100.0,101.44,2020-12-31
1347,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,34.39,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,252.0,50.0,675.0,100.0,99.91,2019-06-28
1348,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,31.3,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,252.0,50.0,675.0,100.0,99.81,2019-09-30
1349,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,28.27,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,252.0,50.0,675.0,100.0,99.06,2019-12-31
1350,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,25.28,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,252.0,50.0,675.0,100.0,96.96,2020-03-31
1351,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,22.29,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,228.0,50.0,696.0,100.0,97.63,2020-06-30
1352,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,19.27,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,228.0,50.0,696.0,100.0,101.73,2020-09-30
1353,US13947LAB80,Cape Lookout 2019-2 A,2019-06-19,2022-05-09,34.69,16.24,100.0,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,228.0,50.0,696.0,100.0,101.18,2020-12-31
1354,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,42.44,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,99.29,2007-06-29
1355,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,39.45,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,105.33,2007-09-28
1356,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,36.36,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,104.28,2007-12-31
1357,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,33.37,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,102.72,2008-03-31
1358,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,27.35,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,101.78,2008-09-30
1359,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,24.33,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,95.4,2008-12-31
1360,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,21.37,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,93.26,2009-03-31
1361,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,18.38,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,92.9,2009-06-30
1362,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,15.35,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,100.38,2009-09-30
1363,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,12.33,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,101.16,2009-12-31
1364,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,9.37,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,100.82,2010-03-31
1365,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,6.38,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,93.89,2010-06-30
1366,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,3.35,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,101.29,2010-09-30
1367,US142145AD35,Carillon E-2,2007-05-08,2011-01-10,44.15,0.33,150.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,B,1.0,NIG,0.0,500.0,1525.0,1500.0,100.0,100.0,2010-12-31
1368,US14739TAA34,Cascadia,2005-06-07,2008-06-13,36.23,35.47,300.0,EQ,1.0,0.0,North America,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,BB+,2.0,NIG,0.0,100.0,312.5,300.0,100.0,100.57,2005-06-30
1369,US14739TAA34,Cascadia,2005-06-07,2008-06-13,36.23,32.45,300.0,EQ,1.0,0.0,North America,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,BB+,2.0,NIG,0.0,100.0,312.5,300.0,100.0,100.96,2005-09-30
