Index,ISIN,Name,Issuance_Date,Maturity_Date,Term,TTM,Volume,Peril_Type,Peril_Types,Peril_Type_Dummy,Peril_Region,Peril_Regions,Peril_Region_Dummy,NA_EQ,NA_Hurricane,NA_Winterstorm,NA_Windstorm,JP_EQ,JP_Hurricane,JP_Winterstorm,JP_Windstorm,EU_EQ,EU_Winterstorm,EU_Windstorm,AUS_EQ,AUS_Hurricane,LA_EQ,LA_Hurricane,Trigger_Type,Trigger_Type_Dummy,Rating,Rating_Dummy,Rating_Grade,Rating_Grade_Dummy,EL,Spread_Primary,Spread_Secondary,Price_Primary,Price_Secondary,Ref_Date
706,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,23.67,35,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,1075,100.0,3.75,2018-03-29
707,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,20.65,13.14,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2018-06-29
708,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,17.66,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2018-09-28
709,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,14.56,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2018-12-31
710,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,11.67,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2019-03-29
711,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,8.68,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2019-06-28
712,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,5.59,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2019-09-30
713,US177510AJ32,Citrus Re 2017-2 B,2017-05-11,2020-03-18,34.26,2.56,0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,734.0,1075.0,50,100.0,0.0,2019-12-31
714,US224287AA08,Cranberry Re,2015-04-30,2018-07-06,38.24,12.2,300,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,B,1.0,NIG,0.0,138.3,380.0,380,100.0,101.455,2017-06-30
715,US224287AA08,Cranberry Re,2015-04-30,2018-07-06,38.24,9.21,300,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,B,1.0,NIG,0.0,143.5,380.0,390,100.0,100.47999999999999,2017-09-29
716,US224287AA08,Cranberry Re,2015-04-30,2018-07-06,38.24,6.21,300,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,B,1.0,NIG,0.0,143.5,380.0,390,100.0,101.07,2017-12-29
717,US224287AA08,Cranberry Re,2015-04-30,2018-07-06,38.24,3.25,300,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,B,1.0,NIG,0.0,143.5,380.0,390,100.0,100.64,2018-03-29
718,US224287AA08,Cranberry Re,2015-04-30,2018-07-06,38.24,0.23,300,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,B,1.0,NIG,0.0,143.5,380.0,390,100.0,100.005,2018-06-29
719,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,36.46,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.6,200.0,200,100.0,100.16499999999999,2017-06-30
720,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,33.47,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.6,200.0,200,100.0,100.445,2017-09-29
721,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,30.48,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.6,200.0,200,100.0,100.33500000000001,2017-12-29
722,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,27.52,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.6,200.0,200,100.0,101.235,2018-03-29
723,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,24.49,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.6,200.0,200,100.0,100.97,2018-06-29
724,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,21.5,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,200,100.0,101.145,2018-09-28
725,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,18.41,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,200,100.0,98.85,2018-12-31
726,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,15.52,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,200,100.0,98.705,2019-03-29
727,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,12.53,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,198,100.0,99.58500000000001,2019-06-28
728,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,9.44,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,44.2,200.0,198,100.0,100.775,2019-09-30
729,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,6.41,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.99999999999999,200.0,198,100.0,99.375,2019-12-31
730,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,3.42,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,198,100.0,98.445,2020-03-31
731,US224287AB80,Cranberry Re 2017-1 A,2017-06-12,2020-07-13,37.05,0.43,350,"Wind, Hurricane",2.0,0.0,North America,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,46.9,200.0,198,100.0,99.945,2020-06-30
732,US27332QAA22,East Lane Re VI,2014-03-07,2018-03-14,48.26,8.45,270,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,88.0,265.0,275,100.0,99.99,2017-06-30
733,US27332QAA22,East Lane Re VI,2014-03-07,2018-03-14,48.26,5.46,270,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,81.0,265.0,265,100.0,100.435,2017-09-29
734,US27332QAA22,East Lane Re VI,2014-03-07,2018-03-14,48.26,2.47,270,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,81.0,265.0,265,100.0,100.115,2017-12-29
735,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,32.45,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,130.0,375.0,375,100.0,100.575,2017-06-30
736,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,29.46,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,101.03,2017-09-29
737,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,26.47,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,100.82,2017-12-29
738,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,23.51,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,100.11500000000001,2018-03-29
739,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,20.48,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,100.8,2018-06-29
740,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,17.49,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,101.75,2018-09-28
741,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,14.4,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,99.91,2018-12-31
742,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,11.51,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,107.0,375.0,339,100.0,99.89,2019-03-29
743,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,8.52,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,106.0,375.0,339,100.0,99.55000000000001,2019-06-28
744,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,5.42,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,106.0,375.0,339,100.0,100.89,2019-09-30
745,US27332QAB05,East Lane Re VI 2015-1,2015-03-06,2020-03-13,60.3,2.4,250,"Wind, Hurricane, EQ",3.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,BB,2.0,NIG,0.0,106.0,375.0,339,100.0,100.05000000000001,2019-12-31
746,US27777RAA23,Easton Re 2020-1,2020-12-22,2024-01-08,36.56,36.26,150,"Hurricane, EQ",2.0,0.0,North America,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry Loss Index,0.0,NR,0.0,NR,0.0,161.0,50.0,400,100.0,100.225,2020-12-31
747,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,35.24,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.0,575.0,575,100.0,99.83,2017-06-30
748,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,32.25,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,198.0,575.0,549,100.0,97.53,2017-09-29
749,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,29.26,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,198.0,575.0,549,100.0,90.0,2017-12-29
750,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,26.3,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,198.0,575.0,549,100.0,84.805,2018-03-29
751,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,23.28,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,221.0,575.0,570,100.0,95.275,2018-06-29
752,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,20.29,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,221.0,575.0,570,100.0,85.0,2018-09-28
753,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,17.19,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,221.0,575.0,570,100.0,85.0,2018-12-31
754,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,14.3,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,221.0,575.0,570,100.0,85.0,2019-03-29
755,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,11.31,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,85.0,2019-06-28
756,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,8.22,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,85.0,2019-09-30
757,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,5.19,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,85.0,2019-12-31
758,XS1360547167,Espada Re 2016-1,2016-03-01,2020-06-06,51.22,2.2,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,85.0,2020-03-31
759,XS1360547167,Espada Re 2016-1,2016-03-01,2020-09-06,54.25,2.24,50,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,85.0,2020-06-30
760,XS1360547167,Espada Re 2016-1,2016-03-01,2020-09-06,54.25,-0.79,9.842,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,66.0,2020-09-30
761,XS1360547167,Espada Re 2016-1,2016-03-01,2021-03-06,60.2,2.14,10,"Wind, Hurricane, EQ, Other",4.0,0.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,220.0,575.0,570,100.0,66.0,2020-12-31
762,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,34.29,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,227.99999999999997,500.0,500,100.0,100.95,2017-06-30
763,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,31.3,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,227.99999999999997,500.0,500,100.0,87.5,2017-09-29
764,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,28.31,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,227.99999999999997,500.0,500,100.0,99.275,2017-12-29
765,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,25.35,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,227.99999999999997,500.0,500,100.0,100.3,2018-03-29
766,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,22.32,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,227.99999999999997,500.0,500,100.0,100.44999999999999,2018-06-29
767,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,19.33,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,492,100.0,101.075,2018-09-28
768,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,16.24,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,492,100.0,99.36500000000001,2018-12-31
769,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,13.35,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,492,100.0,99.34,2019-03-29
770,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,10.36,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,523,100.0,98.975,2019-06-28
771,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,7.27,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,523,100.0,101.41,2019-09-30
772,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,4.24,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,523,100.0,100.87,2019-12-31
773,US30014LAB09,Everglades Re II 2017,2017-05-09,2020-05-08,36.0,1.25,300,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,224.00000000000003,500.0,523,100.0,99.755,2020-03-31
774,US30014LAC81,Everglades Re II 2018,2018-05-15,2021-05-04,35.67,34.19,250,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.99999999999997,475.0,475,100.0,99.965,2018-06-29
775,US30014LAC81,Everglades Re II 2018,2018-05-15,2021-05-04,35.67,31.2,250,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.99999999999997,475.0,475,100.0,101.18,2018-09-28
776,US30014LAC81,Everglades Re II 2018,2018-05-15,2021-05-04,35.67,28.11,250,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.99999999999997,475.0,475,100.0,98.61500000000001,2018-12-31
777,US30014LAC81,Everglades Re II 2018,2018-05-15,2021-05-04,35.67,25.22,250,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.99999999999997,475.0,475,100.0,99.0,2019-03-29
778,US30014LAC81,Everglades Re II 2018,2018-05-15,2021-05-04,35.67,22.23,250,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,225.99999999999997,475.0,475,100.0,98.70500000000001,2019-06-28
